movie_id,id,name
900,11435,Howard Hawks
43795,18738,George Stevens
85638,8741,Victor Sjöström
50001,14643,William A. Wellman
43905,31497,John Cromwell
22688,81165,Archie Mayo
23114,31497,John Cromwell
26378,95293,Busby Berkeley
40206,33064,Henry Koster
22356,50302,James Edward Grant
260,2636,Alfred Hitchcock
43488,2000,Lewis Milestone
22613,11435,Howard Hawks
22613,13348,Howard Hughes
10331,14999,George A. Romero
488,6593,John Huston
22733,6593,John Huston
261,3632,Richard Brooks
57575,3632,Richard Brooks
32574,2662,Frank Capra
22657,31497,John Cromwell
76464,148849,Victor Schertzinger
22649,14855,Frank Borzage
176841,78053,Edwin L. Marin
125587,72467,Thaddeus O'Sullivan
39448,35452,Corey Yuen Kwai
52855,16730,Darrell James Roodt
39940,86051,Joshua Logan
172868,1063201,Chris Newby
85328,76462,Richard Schenkman
124632,1468019,Allan Miller
11076,68212,Carroll Ballard
63945,549024,Lance Young
58985,3110,Allison Anders
890,14614,Joseph Vilsmaier
10861,26767,Ringo Lam
1770,17016,Neil Jordan
44465,21371,Amy Holden Jones
2033,4756,Matthew Broderick
18203,2283,Stanley Tucci
18203,55152,Campbell Scott
9333,1723,Walter Hill
47260,86293,Robert M. Young
9400,37932,F. Gary Gray
9401,27846,John Herzfeld
12241,71825,Reb Braddock
25739,584483,René Gainville
161806,1217874,John Walsh
11306,10781,Michael Apted
9625,35155,John Gray
10680,27146,Robert Lieberman
6346,15890,James Foley
18660,83413,Norman Tokar
35115,87459,Norman Foster
14821,19032,John Hough
14136,5834,Robert Stevenson
10869,5834,Robert Stevenson
22660,5834,Robert Stevenson
19186,29715,David Swift
31102,29715,David Swift
6878,6592,Duwayne Dunham
15944,30099,Charles Barton
18444,35318,Ken Annakin
20723,5834,Robert Stevenson
173,2087,Richard Fleischer
864,12962,Jon Turteltaub
24795,56506,William Dear
11224,64864,Clyde Geronimi
11224,11434,Wilfred Jackson
11224,11429,Hamilton Luske
81310,57314,Wolfgang Reitherman
15947,11427,William Roberts
15947,64864,Clyde Geronimi
15947,74565,Jack Kinney
15947,103344,Harold Young
15947,226599,Norman Ferguson
9078,57314,Wolfgang Reitherman
29682,9082,Harold D. Schuster
29682,11429,Hamilton Luske
8367,8300,Kevin Reynolds
433,5834,Robert Stevenson
11360,5691,Samuel Armstrong
11360,11426,Ben Sharpsteen
11360,11427,William Roberts
11360,11434,Wilfred Jackson
11360,74565,Jack Kinney
11360,226599,Norman Ferguson
11114,25558,Don Chaffey
12335,5834,Robert Stevenson
12092,11429,Hamilton Luske
12092,11434,Wilfred Jackson
12092,64864,Clyde Geronimi
10948,67604,Ted Berman
10948,67607,Art Stevens
10948,107274,Richard Rich
11229,55117,Matthew Bright
15121,1744,Robert Wise
562,1090,John McTiernan
10163,57090,Brett Leonard
48862,11151,Nick Cassavetes
117036,1006852,Iara Lee
47199,12952,Christopher Hampton
11159,65452,Mike Leigh
9591,31,Tom Hanks
30500,59649,Michael Pressman
41843,54441,James Ivory
55058,46946,Joseph Bologna
10938,67570,Hettie MacDonald
11412,16938,Renny Harlin
10586,2042,Stephen Hopkins
42314,1158,Al Pacino
27845,884,Steve Buscemi
108365,54448,Ismail Merchant
23223,9200,John McNaughton
49471,5281,Spike Lee
38153,16566,George P. Cosmatos
25147,172,Michael Winterbottom
9716,1243,Woody Allen
43777,78997,Leon Ichaso
454,6201,Baz Luhrmann
10218,11694,Doug Liman
819,8246,Barry Levinson
38191,12114,Michael Cimino
56830,324,Scott Silver
11238,56852,Tad Stones
27256,32919,Anthony Asquith
31530,30165,Mark Sandrich
66473,18738,George Stevens
28120,64114,Edward Dmytryk
1834,64114,Edward Dmytryk
26282,2891,Josef von Sternberg
26282,2765,Nicholas Ray
37218,117083,Aaron Kim Johnston
252,3451,Mel Stuart
116356,71938,Jan Bucquoy
16372,25630,Jack Clayton
11561,1243,Woody Allen
11302,1243,Woody Allen
623,8929,Charles Crichton
583,10707,Terry Jones
12614,1927,Blake Edwards
21711,12964,Michael Ritchie
11575,1927,Blake Edwards
475,6448,Arthur Penn
11331,14520,John Sturges
521,2636,Alfred Hitchcock
21202,123827,Frédéric Mitterrand
88,716,Emile Ardolino
500,138,Quentin Tarantino
792,1152,Oliver Stone
8491,16544,Ted Kotcheff
402,10491,Paul Verhoeven
10537,1152,Oliver Stone
11386,17016,Neil Jordan
9504,15890,James Foley
15764,6349,Alan J. Pakula
601,488,Steven Spielberg
67365,1096170,Sam Henry Kass
25842,78053,Edwin L. Marin
2119,893,Tony Scott
744,893,Tony Scott
136311,144130,Michael Covert
221,2765,Nicholas Ray
702,2746,Elia Kazan
25750,56746,Greg Spence
17642,928583,Hugo Van Lawick
427043,939320,Michael Kreihsl
146341,1124024,Temístocles López
9305,57226,Claude Nuridsany
9305,57227,Marie Pérennou
37616,47005,Alan Taylor
11112,18281,Donald Petrie
21612,39104,Abel Ferrara
141210,1114467,Chris Cullari
102461,229263,Benoît Jacquot
36998,107490,Jaco Van Dormael
200383,22558,Nils Gaup
116844,1086972,Peter Cohn
1630,3974,Miloš Forman
26626,53345,Rich Wilkes
124837,89814,R. J. Cutler
124837,621628,David Van Taylor
11816,21958,Mark Rydell
11843,1927,Blake Edwards
10379,16672,Ate de Jong
2756,2710,James Cameron
790,11770,John Carpenter
1103,11770,John Carpenter
11298,4600,Joe Dante
4480,20718,Claude Berri
4481,20718,Claude Berri
49688,259792,Gustavo Graef-Marino
10765,34611,Howard Zieff
762,280,Terry Gilliam
762,10707,Terry Jones
44497,1115333,Bruce LaBruce
44497,1388631,Rick Castro
85588,932368,Russ Hexter
278621,1415878,Sharon Pollack
99479,109635,Michael Ray Rhodes
55049,121585,Raúl Ruiz
124829,1080611,Susan W. Dryfoos
356054,159767,John L'Ecuyer
10548,65608,Leon Gast
531,7314,Nick Park
104931,3776,Jean-Luc Godard
4483,38494,Daniel Vigne
18919,83784,Jan Švankmajer
31556,40199,Anthony Mann
31556,81930,Alfred L. Werker
26167,40199,Anthony Mann
26174,40199,Anthony Mann
61461,12329,Vittorio De Sica
117500,70854,Jean Delannoy
218713,82389,Norman Z. McLeod
217802,89914,Elliott Nugent
127973,30008,Leo McCarey
659,10249,Volker Schlöndorff
30892,21377,Peter Medak
86369,933201,Martine Dugowson
8074,3776,Jean-Luc Godard
124676,1038016,Nina Menkes
38554,1201,Garry Marshall
49763,54839,Eric Red
41326,22020,Barbara Kopple
41326,929918,Cathy Caplan
41326,929919,Tom Haneke
41326,929920,Lawrence Silk
36555,82442,Phillip Rhee
10608,504,Tim Robbins
11216,65314,Giuseppe Tornatore
7452,30309,Peter Greenaway
64567,21175,Michel Blanc
892,2419,Jean-Pierre Jeunet
892,13680,Marc Caro
1600,1126,Krzysztof Kieślowski
26561,10723,Mike Newell
975,240,Stanley Kubrick
18129,3224,Stephen Frears
54405,36804,Peter Chelsom
150823,31155,Fred Olen Ray
409,2239,Anthony Minghella
38251,55916,Gabriele Salvatores
10161,53334,Jim Sheridan
1412,1884,Steven Soderbergh
41768,102445,John Sayles
10409,6201,Baz Luhrmann
14285,18533,Errol Morris
2469,309,Pedro Almodóvar
10174,50949,Alek Keshishian
10174,64073,Mark Aldo Miceli
31225,107831,Jennie Livingston
510,3974,Miloš Forman
11455,69500,Lou Adler
1891,10930,Irvin Kershner
2493,3026,Rob Reiner
85,488,Steven Spielberg
68,280,Terry Gilliam
679,2710,James Cameron
429,4385,Sergio Leone
13446,8966,Bruce Robinson
389,39996,Sidney Lumet
947,12238,David Lean
185,240,Stanley Kubrick
595,8482,Robert Mulligan
28,1776,Francis Ford Coppola
335,4385,Sergio Leone
1892,19800,Richard Marquand
144,2303,Wim Wenders
1092,15378,Carol Reed
769,1032,Martin Scorsese
348,578,Ridley Scott
766,7623,Sam Raimi
175,59,Luc Besson
11645,5026,Akira Kurosawa
10835,11401,John Woo
539,2636,Alfred Hitchcock
525,4610,John Landis
240,1776,Francis Ford Coppola
600,240,Stanley Kubrick
530,7314,Nick Park
10705,11181,Kenneth Branagh
279,3974,Miloš Forman
3109,8500,John Ford
311,4385,Sergio Leone
1578,1032,Martin Scorsese
703,1243,Woody Allen
9549,648,Philip Kaufman
1398,8452,Andrei Tarkovsky
387,5231,Wolfgang Petersen
9277,9577,George Roy Hill
343,4964,Hal Ashby
37291,91343,Hal Hartley
490,6648,Ingmar Bergman
11235,68687,Bill Forsyth
218,2710,James Cameron
763,108,Peter Jackson
9665,9181,Edward Zwick
18971,372,Tom Stoppard
696,1243,Woody Allen
379,1223,Joel Coen
207,2690,Peter Weir
37247,5342,Mike Nichols
1480,40,Orson Welles
9322,59,Luc Besson
826,12238,David Lean
422,4415,Federico Fellini
829,3556,Roman Polanski
828,1744,Robert Wise
3090,6593,John Huston
9964,108,Peter Jackson
3063,30008,Leo McCarey
13667,87565,Savage Steve Holland
694,240,Stanley Kubrick
235,3026,Rob Reiner
832,68,Fritz Lang
765,7623,Sam Raimi
5925,14520,John Sturges
11778,12114,Michael Cimino
4485,37451,Jean-Jacques Beineix
137,1524,Harold Ramis
33,190,Clint Eastwood
982,13776,John Frankenheimer
8428,55790,Allan Moyle
212,2662,Frank Capra
105,24,Robert Zemeckis
1633,18250,Jon Avnet
11202,13265,Franklin J. Schaffner
1554,4429,Jim Jarmusch
149,185,Katsuhiro Ōtomo
8009,52968,Russell Mulcahy
903,13859,Stuart Rosenberg
11673,25950,Jean-Paul Rappeneau
3034,14639,Mel Brooks
339,4429,Jim Jarmusch
10404,607,Zhang Yimou
914,13848,Charlie Chaplin
756,5691,Samuel Armstrong
756,5690,James Algar
756,11427,William Roberts
756,11428,Paul Satterfield
756,11429,Hamilton Luske
756,11430,Jim Handley
756,11431,Ford Beebe
756,11432,T. Hee
756,11434,Wilfred Jackson
756,11426,Ben Sharpsteen
756,226599,Norman Ferguson
756,5446,David Hand
288,4065,Fred Zinnemann
910,11435,Howard Hawks
2640,7145,Michael Lehmann
16633,16187,Jeannot Szwarc
665,10001,William Wyler
11031,3026,Rob Reiner
11314,68993,Godfrey Reggio
15143,26502,Howard Deutch
89,488,Steven Spielberg
10322,4964,Hal Ashby
783,4786,Richard Attenborough
10644,648,Philip Kaufman
11257,54441,James Ivory
14370,63713,Martha Coolidge
12104,9168,Alan Parker
625,8965,Roland Joffé
8816,5306,Lasse Hallström
830,12300,Fred M. Wilcox
2323,23968,Phil Alden Robinson
983,6593,John Huston
642,9577,George Roy Hill
655,2303,Wim Wenders
10341,2303,Wim Wenders
639,3026,Rob Reiner
266022,92436,Keoni Waxman
168450,227875,John G. Young
30180,105802,Doug Pray
31388,110834,John Murlowski
41801,135163,Susan Streitfeld
66034,34721,Larry Bishop
348138,186758,Jon Sherman
96288,116799,Greta Schiller
61536,144256,Herb Gardner
18762,83555,Carl Prechezer
8077,7467,David Fincher
814,4610,John Landis
41671,52194,Tony Randel
27214,2087,Richard Fleischer
52263,1673596,Steve White
33519,110834,John Murlowski
16235,35256,Damiano Damiani
11449,13859,Stuart Rosenberg
41848,548847,Tom Bery
25944,18627,Paul Morrissey
24913,62556,Fred Walton
49126,1744,Robert Wise
32076,19304,John Schlesinger
571,2636,Alfred Hitchcock
8851,56141,Irvin S. Yeaworth Jr.
37843,178486,Jeffrey Bloom
32146,54839,Eric Red
30346,1744,Robert Wise
6114,1776,Francis Ford Coppola
229,2917,James Whale
13549,29648,Dan Curtis
9529,57851,Bernard Rose
1598,1032,Martin Scorsese
11349,18669,J. Lee Thompson
7340,1150,Brian De Palma
6217,1035,Paul Schrader
377,5140,Wes Craven
653,9076,F.W. Murnau
28198,59622,Augusto Caminito
28198,100053,Mario Caiano
28198,88164,Luigi Cozzi
28198,14277,Klaus Kinski
28198,100054,Maurizio Lucidi
794,7187,Richard Donner
31640,19450,Bob Rafelson
8744,1979,Kevin Spacey
25189,10400,Barbra Streisand
145,42,Lars von Trier
2212,22676,Ole Bornedal
199,2388,Jonathan Frakes
7863,33433,Scott Hicks
12498,879,Billy Bob Thornton
9279,13581,Brian Levant
53234,15189,Michelangelo Antonioni
17204,69237,Joe Berlinger
17204,69238,Bruce Sinofsky
21539,14911,Penny Marshall
85589,95972,Hans Petter Moland
12709,37626,Patrice Leconte
20539,55476,Nicholas Hytner
11674,18356,Stephen Herek
199512,236579,Curzio Malaparte
64900,9888,Claire Denis
1573,16938,Renny Harlin
152,1744,Robert Wise
174,1788,Nicholas Meyer
172,1748,William Shatner
154,1788,Nicholas Meyer
157,1749,Leonard Nimoy
168,1749,Leonard Nimoy
364,510,Tim Burton
11967,56828,Christopher Cain
9086,32277,Geoff Murphy
621,8876,Randal Kleiser
9037,56755,Patricia Birch
10173,56998,Dwight H. Little
55687,63937,Albert Pyun
168535,1202000,Daniel J. Sullivan
8845,12989,Andrew Davis
46681,86004,Joseph H. Lewis
578,488,Steven Spielberg
579,16187,Jeannot Szwarc
17692,8558,Joe Alves
17795,13426,Peter Segal
75,510,Tim Burton
13891,13235,Alexander Payne
9390,11649,Cameron Crowe
378,1223,Joel Coen
378,1224,Ethan Coen
10896,8246,Barry Levinson
2322,23968,Phil Alden Robinson
41240,5657,Anjelica Huston
26949,4786,Richard Attenborough
9819,59635,Jerry Zaks
49799,1495632,Martin Donovan
31908,3026,Rob Reiner
46027,39996,Sidney Lumet
3179,17403,Mike Judge
1802,19069,Claude Chabrol
4232,5140,Wes Craven
9361,638,Michael Mann
2928,9248,Nora Ephron
30285,68319,Robert Harling
10549,11181,Kenneth Branagh
58102,2589,Terry George
18451,69099,Dan Ireland
27265,13,Albert Brooks
49935,96627,André Téchiné
8818,9168,Alan Parker
36758,10757,Jane Campion
36040,14132,Nicolas Roeg
74239,118441,Murray Lerner
9415,56998,Dwight H. Little
55146,88970,Ralph Ziman
303693,6448,Arthur Penn
12145,64061,Fred Schepisi
12145,127716,Robert Young
42424,1174031,George T. Miller
34314,101767,Robert Butler
2892,28741,Michael Rymer
9404,44916,Stanley Tong
85242,5058,Roger Christian
9622,17494,Dennis Dugan
8860,52038,Thomas Carter
197537,5005,François Dupeyron
66597,16838,Steven Paul
14832,2355,Andrew Birkin
9619,21370,Roger Donaldson
40506,34651,Peter Baldwin
31000,68928,E. Max Frye
4104,34682,Jeremiah S. Chechik
26306,122449,Steve James
203829,932805,Stefan Schwietert
43775,72646,Tomás Gutiérrez Alea
43775,72647,Juan Carlos Tabío
14908,42111,Bryan Spicer
784,11688,Jan Svěrák
12489,6198,Vondie Curtis-Hall
16448,13524,Christopher Guest
55936,71871,Sergei Bodrov Jr.
17894,29009,Ken Kwapis
28059,564,Richard Linklater
58911,58922,Craig Rosenberg
17949,60865,R. Paul Miller
1968,17167,Andy Tennant
61563,1035,Paul Schrader
66,190,Clint Eastwood
20735,47974,Bob Spiers
11419,69353,Stephen Kessler
25796,1895,Carl Reiner
638,5602,David Lynch
25624,6482,John Singleton
9366,10723,Mike Newell
60083,82307,Merzak Allouache
21915,88060,Jeff Pollack
90928,107131,Peter Spirer
50091,33541,Mark Christopher
50091,56947,Peggy Rajski
50091,137392,Nickolas Perry
50091,1175207,Tom DeCerchio
18420,17784,John Irvin
19952,57691,Tamra Davis
9446,58072,John Pasquin
28005,6495,Mira Nair
9403,31024,Betty Thomas
27322,120515,Theodore Witcher
10003,13015,Phillip Noyce
9311,19684,Bille August
11844,3224,Stephen Frears
884,224,David Cronenberg
49806,54733,Greg Mottola
1624,4499,Tom Shadyac
88423,112674,Rolf de Heer
16052,16395,Gregory Nava
4477,6349,Alan J. Pakula
24662,61411,Mark Dindal
18423,68750,Robert Townsend
76996,142513,Emma-Kate Croghan
6499,50099,Shuki Levy
6499,52044,David Winning
50512,57851,Bernard Rose
9405,26760,Tsui Hark
12723,19969,Pat O'Connor
9360,26648,Luis Llosa
9434,58294,George Armitage
118991,51575,Leslie Greif
21626,1215282,Lynne Stopkewich
13982,2691,Tom Schulman
93946,1016352,Angela Pope
77223,5696,Bruce Beresford
31465,356,Jack Green
12793,73622,Alex Sichel
102878,1032175,Seth Zvi Rosenfeld
105763,48663,Nana Dzhordzhadze
9611,58178,David Mirkin
47694,20640,Chen Kaige
10357,8843,Mick Jackson
9977,61335,Peter Duncan
816,6737,Jay Roach
2163,7213,Jonathan Mostow
124680,938945,Gregor Nicholas
16399,74063,Daniel Taplitz
124843,974866,Mo Ogrodnik
31017,2628,Kiefer Sutherland
24645,92108,L.A. Puopolo
49478,17268,Ronny Yu
12499,8858,Ivan Reitman
18,59,Luc Besson
1811,19224,Gregg Araki
109614,4724,Kevin Bacon
60082,141825,Rusty Cundieff
105045,39298,Margarethe von Trotta
53023,6817,Agnès Varda
64802,171000,Joe Mantello
11239,68707,Masayuki Suo
50850,83284,Dee McLachlan
50850,228286,Duncan McLachlan
15321,36083,Kevin Allen
2058,2171,Griffin Dunne
9450,55299,Mark Herman
125021,8403,David Hare
330,488,Steven Spielberg
38523,118020,Jacques Doillon
16375,1884,Steven Soderbergh
33660,79983,Dale Rosenbloom
59232,2880,Emilio Estevez
45671,133420,Clare Peploe
17770,21217,Jonathan Lynn
15170,1901,Caroline Thompson
1701,12786,Simon West
201445,1143633,Julia Dyer
26422,30309,Peter Greenaway
124642,222216,Laetitia Masson
1639,2209,Jan de Bont
49235,563363,Robert Patton-Spruill
106129,66496,Adrienne Shelly
107743,60050,Dana Lustig
415,5572,Joel Schumacher
65889,66548,Paul Weiland
11103,7847,Jim Wilson
11970,15810,Ron Clements
11970,15811,John Musker
34941,56435,Stephen T. Kay
407992,1078811,Yvonne Rainer
8874,3045,P.J. Hogan
17991,58608,Shinya Tsukamoto
11956,17520,Cédric Klapisch
266,3776,Jean-Luc Godard
754,11401,John Woo
37567,68185,Eric Schaeffer
43771,120226,Mohsen Makhmalbaf
124834,41040,Tony Gatlif
249358,1284919,Scott Michell
111367,3776,Jean-Luc Godard
607,5174,Barry Sonnenfeld
18080,63713,Martha Coolidge
38225,56506,William Dear
17834,12964,Michael Ritchie
686,24,Robert Zemeckis
65046,181826,Shirley Barrett
4421,578,Ridley Scott
9387,8328,John Milius
10603,54967,Sam Weisman
2142,366,James Mangold
8413,4014,Paul W.S. Anderson
10336,87130,Mark A.Z. Dippé
20737,1270,Charles Martin Smith
9413,58463,Glenn Gordon Caron
14585,58689,Neil LaBute
18519,64099,Sam Pillsbury
49462,65452,Mike Leigh
8834,7187,Richard Donner
9458,23393,Barbet Schroeder
8854,19142,Kenneth Johnson
38295,11151,Nick Cassavetes
22073,1103,Bill Duke
37244,80307,Andy Cadiff
4961,10828,Guillermo del Toro
9416,11091,Brett Ratner
26180,58838,Marco Brambilla
17832,70765,John Nicolella
9772,5231,Wolfgang Petersen
6072,8300,Kevin Reynolds
1669,1090,John McTiernan
468,5216,Gus Van Sant
32519,18139,Tony Vitale
108401,61069,Miguel Arteta
10806,7908,Frank Oz
9433,7256,Lee Tamahori
6623,51984,Mimi Leder
2118,323,Curtis Hanson
978,2352,Jean-Jacques Annaud
9437,5501,Gary Fleder
29461,66121,"George Tillman, Jr."
56651,586698,Matthew Harrison
10351,11419,Robert Kurtzman
66588,3047,Jocelyn Moorhouse
2649,7467,David Fincher
14289,77211,Félix Enríquez Alcalá
10155,1152,Oliver Stone
75250,533977,John Patrick Kelley
20457,59438,Mark Joffe
18355,25735,Christian Duguay
33657,65115,Keith Samples
55306,138322,Victor Nunez
68924,1614,Ang Lee
36434,115362,Gavin Wilding
2255,19303,Kevin Smith
28353,229097,Lionel C. Martin
9427,57630,Peter Cattaneo
172545,1112916,Nancy Meckler
17589,18844,John Madden
3597,33254,Jim Gillespie
1813,18596,Taylor Hackford
36797,76418,Stuart Gillard
12628,28487,Andy Wilson
33344,54050,Mark Waters
25099,18533,Errol Morris
45019,1128,Agnieszka Holland
63437,43468,Guy Ferland
62422,4429,Jim Jarmusch
782,8685,Andrew Niccol
29911,77104,Charles Sturridge
9827,55116,Joe Chappelle
1959,20237,Beeban Kidron
251481,1286930,John O'Hagan
8067,2034,Danny Boyle
125052,66800,Morgan J. Freeman
45153,51864,Kasi Lemmons
10871,7671,Jeb Stuart
14398,21155,Jim Kouf
10890,8858,Ivan Reitman
99002,9888,Claire Denis
1281,141450,Mel Smith
32332,59874,Robert Downey Sr.
9770,27436,Costa-Gavras
12616,6111,Mike Figgis
34838,57206,Sally Potter
14905,172,Michael Winterbottom
14583,74429,Josh Pate
14583,77086,Jonas Pate
11975,1776,Francis Ford Coppola
4995,4762,Paul Thomas Anderson
9281,2690,Peter Weir
45928,12840,John Badham
563,10491,Paul Verhoeven
61337,39996,Sidney Lumet
19931,39819,Wayne Wang
31535,88077,Alex Zamm
10215,7791,Peter Howitt
9823,26714,John R. Leonetti
37165,2690,Peter Weir
45609,1978,Iain Softley
38904,13496,Marleen Gorris
45565,3192,Billy Hopkins
9407,18250,Jon Avnet
4824,30365,Michael Caton-Jones
9444,12881,Gary Goldman
9444,40345,Don Bluth
9414,15148,Jon Amiel
8078,2419,Jean-Pierre Jeunet
29938,105287,Scott Harris
11831,488,Steven Spielberg
2895,3087,Robert Duvall
39177,78725,Agnès Merlet
19601,84896,Sean Mathias
124606,77465,Ash Baron-Cohen
42832,240071,Louis Saïa
22797,17016,Neil Jordan
2639,1243,Woody Allen
9574,56911,Les Mayfield
10371,42111,Bryan Spicer
489,5216,Gus Van Sant
167738,125543,Michael Lindsay-Hogg
9714,1215,Raja Gosnell
170430,58809,Martin Kitrosser
8197,190,Clint Eastwood
6283,1704,Gore Verbinski
49728,1058100,Cindy Sherman
4233,5140,Wes Craven
191874,56983,Rodney Gibbons
10217,56205,Atom Egoyan
438108,98120,Bret McCormick
597,2710,James Cameron
714,1724,Roger Spottiswoode
52537,1352792,Seth Michael Donsky
12799,49855,Gaël Morel
62394,4137,Richard Friedenberg
9922,1269,Kevin Costner
547,4135,Robert Redford
25994,4566,Alan Rickman
184,138,Quentin Tarantino
9746,1032,Martin Scorsese
9438,44916,Stanley Tong
115,1223,Joel Coen
26941,72427,Alan Rudolph
27103,96972,Alain Berliner
9410,11218,Alfonso Cuarón
32302,129952,Sean McNamara
216794,105294,George Mendeluk
88863,57777,Darin Scott
154821,656971,Joseph Dorman
41417,4501,Dean Semler
12538,58448,Penelope Spheeris
586,8246,Barry Levinson
2666,21085,Alex Proyas
46338,72624,John Duigan
54007,41795,Manny Coto
11258,30149,Mikael Salomon
9490,57691,Tamra Davis
9411,17812,Gregory Hoblit
25719,94155,Stefan Schwartz
